3
0.0669872981077807, 0.75, 0.1632123429727183, 0.75, 0.0, 1.0, 0.12500011920928955, 1.0
0.1632123429727183, 0.75, 0.21132486540518713, 0.8333333333333333, 0.0, 1.0, 0.2500001788139343, 1.0
0.21132486540518713, 0.8333333333333333, 0.2594373878376559, 0.75, 0.0, 1.0, 0.3750002384185791, 1.0
0.2594373878376559, 0.75, 0.35566243270259357, 0.75, 0.0, 1.0, 0.5000002980232239, 1.0
0.35566243270259357, 0.75, 0.4037749551350624, 0.8333333333333334, 0.0, 1.0, 0.6250003576278687, 1.0
0.4037749551350624, 0.8333333333333334, 0.35566243270259357, 0.9166666666666666, 0.0, 1.0, 0.7500004172325134, 1.0
0.35566243270259357, 0.9166666666666666, 0.4518874775675312, 0.9166666666666667, 0.0, 1.0, 0.8750004768371582, 1.0
0.4518874775675312, 0.9166666666666667, 0.5, 1.0, 0.0, 0.9999996423721313, 1.0, 1.0
0.5, 1.0, 0.5481125224324688, 0.9166666666666666, 0.0, 0.8749997615814209, 1.0, 1.0
0.5481125224324688, 0.9166666666666666, 0.6443375672974064, 0.9166666666666666, 0.0, 0.7499998807907104, 1.0, 1.0
0.6443375672974064, 0.9166666666666666, 0.5962250448649375, 0.8333333333333333, 0.0, 0.625, 1.0, 1.0
0.5962250448649375, 0.8333333333333333, 0.6443375672974064, 0.75, 0.0, 0.5000001192092896, 1.0, 1.0
0.6443375672974064, 0.75, 0.7405626121623441, 0.75, 0.0, 0.3750002384185791, 1.0, 1.0
0.7405626121623441, 0.75, 0.7886751345948129, 0.8333333333333333, 0.0, 0.25000035762786865, 1.0, 1.0
0.7886751345948129, 0.8333333333333333, 0.8367876570272816, 0.75, 0.0, 0.1250004768371582, 1.0, 1.0
0.8367876570272816, 0.75, 0.9330127018922193, 0.75, 0.0, 5.960464477539062E-7, 1.0, 1.0
0.5, 0.0, 0.45188747756753117, 0.08333333333333333, 1.0, 0.125, 0.0, 1.0
0.45188747756753117, 0.08333333333333333, 0.35566243270259357, 0.08333333333333334, 1.0, 0.25, 0.0, 1.0
0.35566243270259357, 0.08333333333333334, 0.40377495513506234, 0.16666666666666666, 1.0, 0.375, 0.0, 1.0
0.40377495513506234, 0.16666666666666666, 0.35566243270259357, 0.25, 1.0, 0.5, 0.0, 1.0
0.35566243270259357, 0.25, 0.25943738783765596, 0.25, 1.0, 0.625, 0.0, 1.0
0.25943738783765596, 0.25, 0.2113248654051871, 0.16666666666666669, 1.0, 0.75, 0.0, 1.0
0.2113248654051871, 0.16666666666666669, 0.16321234297271833, 0.25, 1.0, 0.875, 0.0, 1.0
0.16321234297271833, 0.25, 0.0669872981077807, 0.25000000000000006, 1.0, 0.9999999403953552, 0.0, 1.0
0.0669872981077807, 0.25000000000000006, 0.1150998205402495, 0.33333333333333337, 0.8750001192092896, 1.0, 0.0, 1.0
0.1150998205402495, 0.33333333333333337, 0.06698729810778073, 0.4166666666666667, 0.7500001192092896, 1.0, 0.0, 1.0
0.06698729810778073, 0.4166666666666667, 0.1632123429727183, 0.4166666666666667, 0.6250001192092896, 1.0, 0.0, 1.0
0.1632123429727183, 0.4166666666666667, 0.21132486540518713, 0.5, 0.5000001788139343, 1.0, 0.0, 1.0
0.21132486540518713, 0.5, 0.16321234297271833, 0.5833333333333334, 0.37500011920928955, 1.0, 0.0, 1.0
0.16321234297271833, 0.5833333333333334, 0.0669872981077807, 0.5833333333333334, 0.2500000596046448, 1.0, 0.0, 1.0
0.0669872981077807, 0.5833333333333334, 0.11509982054024952, 0.6666666666666667, 0.125, 1.0, 0.0, 1.0
0.11509982054024952, 0.6666666666666667, 0.0669872981077807, 0.75, 0.0, 1.0, 5.9604644775390625E-8, 1.0
0.9330127018922193, 0.75, 0.8849001794597505, 0.6666666666666666, 0.125, 0.0, 1.0, 1.0
0.8849001794597505, 0.6666666666666666, 0.9330127018922193, 0.5833333333333333, 0.24999988079071045, 0.0, 1.0, 1.0
0.9330127018922193, 0.5833333333333333, 0.8367876570272816, 0.5833333333333333, 0.3749997615814209, 0.0, 1.0, 1.0
0.8367876570272816, 0.5833333333333333, 0.7886751345948129, 0.5, 0.49999964237213135, 0.0, 1.0, 1.0
0.7886751345948129, 0.5, 0.8367876570272816, 0.4166666666666667, 0.6249995231628418, 0.0, 1.0, 1.0
0.8367876570272816, 0.4166666666666667, 0.9330127018922192, 0.41666666666666663, 0.7499994039535522, 0.0, 1.0, 1.0
0.9330127018922192, 0.41666666666666663, 0.8849001794597504, 0.33333333333333337, 0.8749992847442627, 0.0, 1.0, 1.0
0.8849001794597504, 0.33333333333333337, 0.9330127018922192, 0.25, 0.9999991655349731, 0.0, 1.0, 1.0
0.9330127018922192, 0.25, 0.8367876570272816, 0.25, 1.0, 0.0, 0.8750009536743164, 1.0
0.8367876570272816, 0.25, 0.7886751345948128, 0.1666666666666667, 1.0, 0.0, 0.750001072883606, 1.0
0.7886751345948128, 0.1666666666666667, 0.7405626121623441, 0.25, 1.0, 0.0, 0.6250011920928955, 1.0
0.7405626121623441, 0.25, 0.6443375672974064, 0.25, 1.0, 0.0, 0.5000013113021851, 1.0
0.6443375672974064, 0.25, 0.5962250448649377, 0.16666666666666669, 1.0, 0.0, 0.3750014305114746, 1.0
0.5962250448649377, 0.16666666666666669, 0.6443375672974064, 0.08333333333333331, 1.0, 0.0, 0.25000154972076416, 1.0
0.6443375672974064, 0.08333333333333331, 0.5481125224324688, 0.08333333333333334, 1.0, 0.0, 0.1250016689300537, 1.0
0.5481125224324688, 0.08333333333333334, 0.5, 0.0, 1.0, 0.0, 1.7881393432617188E-6, 1.0
